tipo_componente,codigo,nome,unidade_responsavel,ch_total,equivalencia,pre_requisito,co_requisito
DISCIPLINA,PRO1103,ESTRATÉGIA DE PRODUÇÃO,DEPARTAMENTO DE ENGENHARIA PRODUÇÃO,60,( PRO0460 ) ,( PRO1102 ) ,
DISCIPLINA,PRO1302,MATEMÁTICA FINANCEIRA,DEPARTAMENTO DE ENGENHARIA PRODUÇÃO,60,( PRO0331 ) OU ( CON0119 ) ,,
DISCIPLINA,PRO1401,PLANEJAMENTO E GESTÃO DOS PROCESSOS PRODUTIVOS,DEPARTAMENTO DE ENGENHARIA PRODUÇÃO,60,( ( PRO0321 ) E ( PRO0322 ) E ( PRO0323 ) ) OU ( ( PRO0321 ) E ( PRO0322 ) E ( PRO0324 ) ) OU ( ( PRO0322 ) E ( PRO0323 ) E ( PRO0324 ) ) OU ( ( PRO0321 ) E ( PRO0323 ) E ( PRO0324 ) ) ,( PRO1101 ) ,
DISCIPLINA,PRO1502,ANÁLISE ERGONÔMICA DO TRABALHO,DEPARTAMENTO DE ENGENHARIA PRODUÇÃO,60,,( PRO1501 ) ,
DISCIPLINA,PRO1601,MARKETING PARA ENGENHARIA DE PRODUÇÃO,DEPARTAMENTO DE ENGENHARIA PRODUÇÃO,60,( COM0105 ) ,( PRO1102 ) ,
DISCIPLINA,PRO1701,GESTÃO AMBIENTAL,DEPARTAMENTO DE ENGENHARIA PRODUÇÃO,60,( PRO0390 ) ,,
DISCIPLINA,PRO1104,EMPREENDEDORISMO E LIDERANÇA,DEPARTAMENTO DE ENGENHARIA PRODUÇÃO,60,( PRO0415 ) OU ( ECT1553 ) ,( PRO1101 ) ,
DISCIPLINA,PRO1202,GESTÃO DE INFORMAÇÃO,DEPARTAMENTO DE ENGENHARIA PRODUÇÃO,60,,,
DISCIPLINA,PRO1303,CONTABILIDADE EMPRESARIAL,DEPARTAMENTO DE ENGENHARIA PRODUÇÃO,60,( PRO0334 ) ,( PRO1301 OU PRO0331 ) ,
DISCIPLINA,PRO1402,GESTÃO DE SISTEMAS DE PRODUÇÃO I,DEPARTAMENTO DE ENGENHARIA PRODUÇÃO,60,( PRO0451 ) ,( PRO1401 ) ,
DISCIPLINA,PRO1801,PESQUISA OPERACIONAL I,DEPARTAMENTO DE ENGENHARIA PRODUÇÃO,60,( PRO0370 ) ,( PRO1003 ) E ( PRO1004 ) ,
DISCIPLINA,PRO1901,GESTÃO DE QUALIDADE,DEPARTAMENTO DE ENGENHARIA PRODUÇÃO,60,( PRO0411 ) ,( PRO1101 ) E ( PRO1501 ) OU ( MTR0301 ) ,
ATIVIDADE,ARQ0010,EXAME DE QUALIFICAÇÃO DE MESTRADO,PROGRAMA DE PÓS-GRADUAÇÃO EM ARQUITETURA E URBANISMO,0,,,
ATIVIDADE,ARQ0020,EXAME DE QUALIFICAÇÃO DE DOUTORADO,PROGRAMA DE PÓS-GRADUAÇÃO EM ARQUITETURA E URBANISMO,0,,,
ATIVIDADE,ARQ0040,TESE DE DOUTORADO,PROGRAMA DE PÓS-GRADUAÇÃO EM ARQUITETURA E URBANISMO,0,,,
ATIVIDADE,ARQ0050,EXAME DE PROFICIÊNCIA EM INGLÊS,PROGRAMA DE PÓS-GRADUAÇÃO EM ARQUITETURA E URBANISMO,0,,,
ATIVIDADE,ARQ0060,EXAME DE PROFICIÊNCIA EM FRANCÊS,PROGRAMA DE PÓS-GRADUAÇÃO EM ARQUITETURA E URBANISMO,0,,,
ATIVIDADE,ARQ0070,EXAME DE PROFICIÊNCIA EM ESPANHOL,PROGRAMA DE PÓS-GRADUAÇÃO EM ARQUITETURA E URBANISMO,0,,,
ATIVIDADE,DOT0100,EXAME DE QUALIFICAÇÃO DE DOUTORADO,PROGRAMA DE PÓS-GRADUAÇÃO INTEGRADO DE DOUTORADO EM FILOSOFIA (UFPB - UFPE - UFRN),0,,,
ATIVIDADE,DOT0200,EXAME DE PROFICIÊNCIA EM INGLÊS,PROGRAMA DE PÓS-GRADUAÇÃO INTEGRADO DE DOUTORADO EM FILOSOFIA (UFPB - UFPE - UFRN),0,,,
ATIVIDADE,DOT0300,EXAME DE PROFICIÊNCIA EM FRANCÊS,PROGRAMA DE PÓS-GRADUAÇÃO INTEGRADO DE DOUTORADO EM FILOSOFIA (UFPB - UFPE - UFRN),0,,,
ATIVIDADE,DOT0400,EXAME DE PROFICIÊNCIA EM ESPANHOL,PROGRAMA DE PÓS-GRADUAÇÃO INTEGRADO DE DOUTORADO EM FILOSOFIA (UFPB - UFPE - UFRN),0,,,
ATIVIDADE,MDM0701,EXAME DE QUALIFICAÇÃO,PROGRAMA REGIONAL DE PÓS-GRADUAÇÃO EM DESENVOLVIMENTO E MEIO AMBIENTE - PRODEMA,0,,,
ATIVIDADE,PSI2060,EXAME DE QUALIFICAÇÃO DE MESTRADO,PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOLOGIA,0,,,
ATIVIDADE,DFS1100,EXAME DE QUALIFICAÇÃO DE MESTRADO,PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOBIOLOGIA,0,,,
ATIVIDADE,DFS2200,EXAME DE QUALIFICAÇÃO DE DOUTORADO,PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOBIOLOGIA,0,,( DFS2064 ) E ( DFS2055 ) ,
ATIVIDADE,DFS1200,EXAME DE PROFICIÊNCIA EM ESPANHOL,PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOBIOLOGIA,0,,,
ATIVIDADE,DFS1300,EXAME DE PROFICIÊNCIA EM FRANCÊS,PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOBIOLOGIA,0,,,
ATIVIDADE,DFS1400,EXAME DE PROFICIÊNCIA EM INGLÊS,PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOBIOLOGIA,0,,,
ATIVIDADE,OPS0100,EXAME DE PROFICIÊNCIA EM LÍNGUA ESTRANGEIRA,PROGRAMA DE PÓS-GRADUAÇÃO EM SAÚDE COLETIVA,0,,,
ATIVIDADE,FST0200,EXAME DE PROFICIÊNCIA EM LÍNGUA ESTRANGEIRA,PROGRAMA DE PÓS-GRADUAÇÃO EM FISIOTERAPIA,0,,,
ATIVIDADE,MEC0002,EXAME DE QUALIFICAÇÃO DE DOUTORADO,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA MECÂNICA,0,,,
DISCIPLINA,PRO1304,CONTABILIDADE DE CUSTOS I,DEPARTAMENTO DE ENGENHARIA PRODUÇÃO,60,( PRO0335 ) ,( PRO1303 OU PRO0334 ) ,
DISCIPLINA,PRO1403,GESTÃO DE SISTEMAS DE PRODUÇÃO II,DEPARTAMENTO DE ENGENHARIA PRODUÇÃO,60,( PRO0452 ) ,( PRO1402 ) ,
DISCIPLINA,PRO1702,GESTÃO DE RESÍDUOS,DEPARTAMENTO DE ENGENHARIA PRODUÇÃO,60,,( PRO1701 ) ,
DISCIPLINA,PRO1902,ENGENHARIA DA QUALIDADE,DEPARTAMENTO DE ENGENHARIA PRODUÇÃO,60,( PRO0410 ) ,( PRO1005 ) E ( PRO1901 ) ,
DISCIPLINA,PRO1305,ENGENHARIA ECONÔMICA,DEPARTAMENTO DE ENGENHARIA PRODUÇÃO,60,( PRO0332 ) ,( PRO1302 ) ,
DISCIPLINA,PRO1404,GESTÃO DE SISTEMAS DE PRODUÇÃO III,DEPARTAMENTO DE ENGENHARIA PRODUÇÃO,60,,( PRO1402 ) ,
DISCIPLINA,PRO1503,ERGONOMIA,DEPARTAMENTO DE ENGENHARIA PRODUÇÃO,60,( PRO0350 ) ,( PRO1502 ) ,
DISCIPLINA,PRO1602,ENGENHARIA DO PRODUTO,DEPARTAMENTO DE ENGENHARIA PRODUÇÃO,90,,( ARQ0030 ) E ( MEC0404 ) E ( PRO1103 ) E ( PRO1401 ) E ( PRO1601 ) ,
DISCIPLINA,PRO1703,TECNOLOGIAS AMBIENTAIS,DEPARTAMENTO DE ENGENHARIA PRODUÇÃO,60,,( PRO1701 ) ,
DISCIPLINA,PRO1802,PESQUISA OPERACIONAL II,DEPARTAMENTO DE ENGENHARIA PRODUÇÃO,60,,( PRO1005 ) E ( PRO1801 ) ,
DISCIPLINA,PRO1203,SISTEMA DE INFORMAÇÃO GERENCIAL,DEPARTAMENTO DE ENGENHARIA PRODUÇÃO,60,,( PRO1202 ) ,
DISCIPLINA,PRO1306,PROJETOS DE EMPREENDIMENTO,DEPARTAMENTO DE ENGENHARIA PRODUÇÃO,60,( PRO0333 ) OU ( PRO0207 ) ,( PRO1305 ) ,
DISCIPLINA,PRO1405,LOGÍSTICA EMPRESARIAL,DEPARTAMENTO DE ENGENHARIA PRODUÇÃO,60,( PRO0456 ) ,( PRO1402 ) ,
DISCIPLINA,PRO1504,HIGIENE E SEGURANÇA DO TRABALHO,DEPARTAMENTO DE ENGENHARIA PRODUÇÃO,60,( PRO0360 ) ,( PRO1503 ) OU ( DEQ0600 ) OU ( MTR0301 ) ,
DISCIPLINA,PRO1803,TEORIA DAS FILAS E SIMULAÇÃO,DEPARTAMENTO DE ENGENHARIA PRODUÇÃO,60,( PRO0375 ) ,( PRO1005 ) E ( PRO1801 ) ,
DISCIPLINA,PRO1903,SISTEMA DE GESTÃO DA QUALIDADE,DEPARTAMENTO DE ENGENHARIA PRODUÇÃO,60,,( PRO1901 ) ,
DISCIPLINA,PRO1406,GESTÃO DE MANUTENÇÃO,DEPARTAMENTO DE ENGENHARIA PRODUÇÃO,60,( PRO0458 ) ,,( PRO1803 ) 
DISCIPLINA,PRO1998,PROJETO DE TRABALHO DE CONCLUSÃO DE CURSO,DEPARTAMENTO DE ENGENHARIA PRODUÇÃO,30,,,( PRO1406 ) 
ATIVIDADE,PRO1996,ATIVIDADES COMPLEMENTARES,DEPARTAMENTO DE ENGENHARIA PRODUÇÃO,120,,,
ATIVIDADE,PRO1997,ESTAGIO SUPERVISIONADO,DEPARTAMENTO DE ENGENHARIA PRODUÇÃO,180,,,( PRO1404 ) 
ATIVIDADE,PRO1999,TRABALHO DE CONCLUSÃO DE CURSO,DEPARTAMENTO DE ENGENHARIA PRODUÇÃO,120,,( PRO1998 ) ,
DISCIPLINA,PRO1204,GESTÃO DO CONHECIMENTO,DEPARTAMENTO DE ENGENHARIA PRODUÇÃO,60,,( PRO1203 ) ,
DISCIPLINA,PRO1205,GESTÃO DA TECNOLOGIA,DEPARTAMENTO DE ENGENHARIA PRODUÇÃO,60,,( PRO1202 ) ,
DISCIPLINA,PRO1307,CONTABILIDADE DE CUSTOS II,DEPARTAMENTO DE ENGENHARIA PRODUÇÃO,60,,( PRO1304 ) ,
DISCIPLINA,PRO1308,AVALIAÇÃO DE PROJETOS DE EMPREENDIMENTO,DEPARTAMENTO DE ENGENHARIA PRODUÇÃO,60,,( PRO1306 ) ,
DISCIPLINA,PRO1407,LOGÍSTICA APLICADA,DEPARTAMENTO DE ENGENHARIA PRODUÇÃO,60,( PRO0457 ) ,( PRO1405 ) ,
DISCIPLINA,PRO1408,GESTÃO DE PROJETOS,DEPARTAMENTO DE ENGENHARIA PRODUÇÃO,60,,( PRO1402 ) ,
DISCIPLINA,PRO1505,TÓPICOS AVANÇADOS EM ERGONOMIA,DEPARTAMENTO DE ENGENHARIA PRODUÇÃO,60,,( PRO1502 ) E ( PRO1503 ) E ( PRO1504 ) ,
DISCIPLINA,PRO1603,LABORATÓRIO DE ENGENHARIA DO PRODUTO,DEPARTAMENTO DE ENGENHARIA PRODUÇÃO,60,,( PRO1602 ) ,
DISCIPLINA,PRO1704,AUDITORIA DE SISTEMAS DE GESTÃO AMBIENTAL,DEPARTAMENTO DE ENGENHARIA PRODUÇÃO,60,( PRO0391 ) ,( PRO1701 ) ,
DISCIPLINA,PRO1804,PROCESSOS ESTOCÁSTICOS E TEORIA DOS JOGOS,DEPARTAMENTO DE ENGENHARIA PRODUÇÃO,60,,( PRO1802 ) ,
DISCIPLINA,PRO1805,TÓPICOS AVANÇADOS EM PESQUISA OPERACIONAL,DEPARTAMENTO DE ENGENHARIA PRODUÇÃO,60,,( PRO1802 ) ,
DISCIPLINA,PRO1904,AUDITORIA DA QUALIDADE,DEPARTAMENTO DE ENGENHARIA PRODUÇÃO,60,,( PRO1902 ) E ( PRO1903 ) ,
MODULO,NCO0005,BIONEGÓCIOS E MARCOS LEGAIS EM BIOTECNOLOGIA,PROGRAMA DE PÓS-GRADUAÇÃO EM BIOTECNOLOGIA,45,,,
MODULO,NCO0006,BIOINFORMÁTICA,PROGRAMA DE PÓS-GRADUAÇÃO EM BIOTECNOLOGIA,45,,,
MODULO,SAU0003,BASES MOLECULARES DE REGULAÇÃO GÊNICA,PROGRAMA DE PÓS-GRADUAÇÃO EM BIOTECNOLOGIA,60,,,
DISCIPLINA,DGN0100,INTRODUÇÃO AO ESTUDO DO DESIGN,DEPARTAMENTO DE ARTES,60,,,
DISCIPLINA,DGN0101,DESENHO GEOMÉTRICO,DEPARTAMENTO DE ARTES,60,,,
DISCIPLINA,DGN0102,OFICINA DE MODELOS E MATERIAIS I,DEPARTAMENTO DE ARTES,60,,,
DISCIPLINA,DGN0104,METODOLOGIA DE PROJETO,DEPARTAMENTO DE ARTES,60,,,
DISCIPLINA,DGN0103,DESENHO TECNICO,DEPARTAMENTO DE ARTES,60,,,
DISCIPLINA,DGN0105,TEORIA DOS SIGNOS,DEPARTAMENTO DE ARTES,30,,,
DISCIPLINA,DGN0200,PROJETO DE PRODUTO I,DEPARTAMENTO DE ARTES,60,,,
DISCIPLINA,DGN0106,TEORIA DAS MÍDIAS,DEPARTAMENTO DE ARTES,30,,,
DISCIPLINA,DGN0111,PROJETO E ENGENHARIA DO PRODUTO I,DEPARTAMENTO DE ARTES,30,,,
DISCIPLINA,DGN0107,HISTÓRIA DO DESIGN E DA ARQUITETURA,DEPARTAMENTO DE ARTES,60,,,
DISCIPLINA,DGN0201,PROJETO DE PRODUTO II,DEPARTAMENTO DE ARTES,60,,,
DISCIPLINA,DGN0300,PROGRAMAÇÃO VISUAL I,DEPARTAMENTO DE ARTES,60,,,
DISCIPLINA,PPE0315,SEMINÁRIO: TÓPICOS DE GEOMETRIA E ÁLGEBRA PARA A PESQUISA II,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,30,,,
DISCIPLINA,PPE0025,DOCÊNCIA ASSISTIDA I,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,30,,,
DISCIPLINA,GGF3014,PROBLEMAS GEOFÍSICOS INVERSOS,PROGRAMA DE PÓS-GRADUAÇÃO EM GEODINÂMICA E GEOFÍSICA,60,,,
DISCIPLINA,DGN0112,PROJETO E ENGENHARIA DO PRODUTO II,DEPARTAMENTO DE ARTES,30,,,
DISCIPLINA,PCS1045,SEMINÁRIO TEMÁTICO III,PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS SOCIAIS,60,,,
DISCIPLINA,PCS2035,"DESENVOLVIMENTO, POLÍTICAS PÚBLICAS E TERCEIRO SETOR",PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS SOCIAIS,45,,,
DISCIPLINA,DGN0113,ENGENHARIA DO PRODUTO,DEPARTAMENTO DE ARTES,60,,,
DISCIPLINA,DGN0202,PROJETO DE PRODUTO III,DEPARTAMENTO DE ARTES,60,,,
DISCIPLINA,DGN0301,PROGRAMAÇÃO VISUAL II,DEPARTAMENTO DE ARTES,60,,,
DISCIPLINA,DGN0108,"DESIGN, PUBLICIDADE E MERCADO",DEPARTAMENTO DE ARTES,30,,,
DISCIPLINA,DGN0109,DESIGN E INDÚSTRIA,DEPARTAMENTO DE ARTES,30,,,
DISCIPLINA,DGN0203,PROJETO DE PRODUTO IV,DEPARTAMENTO DE ARTES,60,,,
DISCIPLINA,DGN0302,PROGRAMAÇÃO VISUAL III,DEPARTAMENTO DE ARTES,60,,,
DISCIPLINA,DGN0110,LEGISLAÇÃO E PROPRIEDADE INTELECTUAL,DEPARTAMENTO DE ARTES,30,,,
DISCIPLINA,DGN0204,PROJETO DE PRODUTO V,DEPARTAMENTO DE ARTES,60,,,
DISCIPLINA,DGN0303,PROGRAMAÇÃO VISUAL IV,DEPARTAMENTO DE ARTES,60,,,
DISCIPLINA,DGN0205,PROJETO DE PRODUTO VI,DEPARTAMENTO DE ARTES,60,,,
DISCIPLINA,DGN0304,PROGRAMAÇÃO VISUAL E MÍDIAS INFORMÁTICAS I,DEPARTAMENTO DE ARTES,60,,,
DISCIPLINA,DGN0206,PROJETO DE PRODUTO VII,DEPARTAMENTO DE ARTES,60,,,
DISCIPLINA,DGN0305,PROGRAMAÇÃO VISUAL E MÍDIAS INFORMÁTICAS II,DEPARTAMENTO DE ARTES,60,,,
ATIVIDADE,DGN0401,TCC II  - TRABALHO DE CONCLUSÃO DO CURSO II,DEPARTAMENTO DE ARTES,60,,( DGN0400 ) ,
DISCIPLINA,LAT0512,PSICOLOGIA CLÍNICA: DA DESCONSTRUÇÃO À REINVENÇÃO ,DEPARTAMENTO DE PSICOLOGIA,20,,,
MODULO,EEN0086,INFORMAÇÃO E INFORMÁTICA EM ENFERMAGEM,ESCOLA DE SAÚDE,60,,,
DISCIPLINA,PGT1226,TÓPICOS ESPECIAIS: ANÁLISE DE REDES EM TURISMO,PROGRAMA DE PÓS-GRADUAÇÃO EM TURISMO,45,,,
DISCIPLINA,BSI1101,ALGORITMOS E LÓGICA DE PROGRAMAÇÃO,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS,90,( DCT1101 ) ,,
DISCIPLINA,BSI1102,INTRODUÇÃO À INFORMÁTICA,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS,60,( DCT1102 ) ,,
DISCIPLINA,BSI1302,LÓGICA,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS,60,( DCT1302 ) ,,
DISCIPLINA,BSI1301,FUNDAMENTOS DE MATEMÁTICA,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS,60,( DCT1301 ) ,,
DISCIPLINA,BSI3101,TEORIA GERAL DA ADMINISTRAÇÃO,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS,60,( DCT3101 ) ,,
DISCIPLINA,BSI1103,ESTRUTURA DE DADOS I,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS,60,,( ( BSI1101 ) ) ,
DISCIPLINA,BSI1106,PROGRAMAÇÃO,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS,90,( DCT1106 ) ,( ( BSI1101 ) ) ,
DISCIPLINA,BSI1303,CÁLCULO DIFERENCIAL E INTEGRAL,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS,60,( ( CEA0404 ) OU ( DCT1303 ) ) ,( BSI1301 ) ,
DISCIPLINA,BSI1201,TEORIA GERAL DOS SISTEMAS,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS,60,( DCT1201 ) ,,
DISCIPLINA,BSI1305,PROBABILIDADE E ESTATÍSTICA,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS,60,( CEA0112 OU DCT1305 ) ,( BSI1301 ) ,
DISCIPLINA,BSI1104,ESTRUTURA DE DADOS II,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS,60,,( ( BSI1103 ) ) ,
DISCIPLINA,BSI1202,FUNDAMENTOS DE SISTEMAS DE INFORMAÇÃO,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS,60,( DCT1202 ) ,( BSI1201 ) ,
DISCIPLINA,BSI1107,PROGRAMAÇÃO ORIENTADA A OBJETOS I,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS,60,( DCT1107 ) ,( ( BSI1106 ) ) ,
DISCIPLINA,BSI3102,"ORGANIZAÇÃO, SISTEMAS E MÉTODOS",CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS,60,( DCT3102 ) ,,
DISCIPLINA,BSI2201,BANCO DE DADOS,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS,60,( DCT2201 ) ,( BSI1104 ) OU ( BSI1106 ) ,
DISCIPLINA,BSI1108,PROGRAMAÇÃO ORIENTADA A OBJETOS II,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS,60,( DCT1108 ) ,( BSI1107 ) E ( BSI1109 ) ,
DISCIPLINA,BSI1304,ÁLGEBRA LINEAR,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS,60,( DCT1304 ) ,( ( BSI1301 ) ) ,
DISCIPLINA,BSI2301,ENGENHARIA DE SOFTWARE I,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS,60,( DCT2301 ) ,( BSI3102 E BSI1107 ) ,
DISCIPLINA,BSI1105,ARQUITETURA DE COMPUTADORES,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS,60,( DCT1105 ) ,( BSI1102 ) ,
DISCIPLINA,BSI2202,PROJETO E ADMINISTRAÇÃO DE BANCO DE DADOS,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS,60,( DCT2202 ) ,( ( BSI2201 ) ) ,
DISCIPLINA,BSI2302,ENGENHARIA DE SOFTWARE II,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS,60,( DCT2302 ) ,( BSI2301 ) E ( BSI2201 ) E ( BSI1109 ) ,
DISCIPLINA,BSI1109,PROGRAMAÇÃO WEB,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS,60,( DCT1109 ) ,( BSI1107 ) ,
DISCIPLINA,BSI2101,SISTEMAS OPERACIONAIS,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS,60,( DCT2101 ) ,( ( BSI1105 ) ) ,
DISCIPLINA,BSI2501,COMPUTAÇÃO GRÁFICA,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS,60,( DCT2501 ) ,( ( BSI1304 ) ) ,
DISCIPLINA,BSI3201,CONTABILIDADE DE CUSTOS,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS,60,,,
DISCIPLINA,BSI2401,GESTÃO DA INFORMAÇÃO E DOS SISTEMAS DE INFORMAÇÃO,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS,60,( DCT2401 ) ,,
DISCIPLINA,BSI2303,GESTÃO DE PROJETO DE SOFTWARE,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS,60,( DCT2303 ) ,( ( BSI2302 ) ) ,
DISCIPLINA,BSI2102,REDES DE COMPUTADORES,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS,60,( DCT2102 ) ,( ( BSI1105 ) ) ,
DISCIPLINA,BSI2402,AUDITORIA E SEGURANÇA DE SISTEMAS DE INFORMAÇÃO,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS,60,( DCT2402 ) ,,
DISCIPLINA,BSI2103,SISTEMAS DISTRIBUÍDOS,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS,60,( DCT2103 ) ,( BSI2102 ) ,
DISCIPLINA,BSI2104,INTERFACE HOMEM-MÁQUINA,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS,60,,,
DISCIPLINA,BSI3103,EMPREENDENDORISMO EM INFORMÁTICA,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS,60,( DCT3103 ) ,,
DISCIPLINA,BSI2403,SISTEMAS DE APOIO À DECISÃO,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS,60,( DCT2403 ) ,( BSI2202 ) ,
DISCIPLINA,BSI2404,TRABALHO COOPERATIVO BASEADO EM COMPUTADOR,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS,60,( DCT2404 ) ,,
DISCIPLINA,BSI4101,ADMINISTRAÇÃO DE SERVIDORES DE REDE,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS,60,( DCT4101 ) ,( BSI2102 ) ,
DISCIPLINA,BSI4102,GERÊNCIA DE REDES,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS,60,( DCT4102 ) ,( BSI2102 ) ,
DISCIPLINA,BSI4201,TÓPICOS ESPECIAIS ENGENHARIA DE SOFTWARE,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS,60,( DCT4201 ) ,,
DISCIPLINA,BSI4202,TÓPICOS ESPECIAIS EM BANCOS DE DADOS,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS,60,( DCT4202 ) ,( ( BSI2201 ) ) ,
DISCIPLINA,BSI4301,TÓPICOS EM SISTEMAS DE INFORMAÇÃO,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS,60,( DCT4301 ) ,,
DISCIPLINA,BSI4302,TÓPICOS ESPECIAIS EM SEGURANÇA DA INFORMAÇÃO,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS,60,( DCT4302 ) ,,
ATIVIDADE,BSI5001,ESTÁGIO SUPERVISIONADO I,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS,120,,,
ATIVIDADE,BSI5002,ESTÁGIO SUPERVISIONADO II,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS,120,,,
ATIVIDADE,BSI5003,TRABALHO CONCLUSÃO CURSO I,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS,90,,,
ATIVIDADE,BSI5004,TRABALHO CONCLUSÃO CURSO II,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS,90,,,
DISCIPLINA,LAT0513,FUNDAMENTOS FILOSÓFICOS DA PSICOLOGIA FENOMENOLÓGICO-EXISTENCIAL I,DEPARTAMENTO DE PSICOLOGIA,20,,,
DISCIPLINA,LAT0514,FUNDAMENTOS FILOSÓFICOS DA PSICOLOGIA FENOMENOLÓGICO-EXISTENCIAL II,DEPARTAMENTO DE PSICOLOGIA,20,,,
DISCIPLINA,LAT0515,CORPO E EXISTENCIA,DEPARTAMENTO DE PSICOLOGIA,20,,,
DISCIPLINA,LAT0516,TEORIA HUMANISTA DA PERSONALIDADE E DO DESENVOLVIMENTO HUMANO ,DEPARTAMENTO DE PSICOLOGIA,20,,,
DISCIPLINA,LAT0517,OUVINDO O OUTRO: A ESCUTA NA CLÍNICA FENOMENOLÓGICA,DEPARTAMENTO DE PSICOLOGIA,20,,,
DISCIPLINA,LAT0518,A CLÍNICA PSICOLÓGICA INFANTIL,DEPARTAMENTO DE PSICOLOGIA,20,,,
DISCIPLINA,LAT0519,O PSICÓLOGO NO CONTEXTO PÚBLICO DE SAÚDE MENTAL,DEPARTAMENTO DE PSICOLOGIA,20,,,
DISCIPLINA,LAT0520,GRUPO TERAPEUTICO ,DEPARTAMENTO DE PSICOLOGIA,20,,,
DISCIPLINA,LAT0521,SEMINÁRIO DE MONOGRAFIA ,DEPARTAMENTO DE PSICOLOGIA,20,,,
DISCIPLINA,LAT0522,ATITUDE FENOMENOLÓGICA E A ATENÇÃO NAS PRÁTICAS PSICOLÓGICAS CLÍNICAS,DEPARTAMENTO DE PSICOLOGIA,20,,,
DISCIPLINA,LAT0523,A CLÍNICA PSICOLÓGICA COM ADOLESCENTES E ADULTOS,DEPARTAMENTO DE PSICOLOGIA,20,,,
DISCIPLINA,LAT0524,A INTERPRETAÇÃO NA PRÁTICA PSICOLÓGICA: CONTRIBUIÇÕES DA HERMENÊUTICA ,DEPARTAMENTO DE PSICOLOGIA,20,,,
DISCIPLINA,LAT0525,REDAÇÃO DO TRABALHO CIENTÍFICO,DEPARTAMENTO DE PSICOLOGIA,20,,,
DISCIPLINA,LAT0526,"MORTE, PERDA E SEPARAÇÃO",DEPARTAMENTO DE PSICOLOGIA,20,,,
DISCIPLINA,LAT0527,ÉTICA ,DEPARTAMENTO DE PSICOLOGIA,20,,,
DISCIPLINA,LAT0528,A CLÍNICA PSICOLÓGICA AMPLIADA: NOVOS DESAFIOS,DEPARTAMENTO DE PSICOLOGIA,20,,,
